1070102	10.25
1070103	10.00
1070104	9.95
1070105	9.88
1070108	10.05
1070109	10.00
1070110	10.10
1070111	10.10
1070112	10.40
1070115	10.25
1070116	10.55
1070117	10.65
1070118	10.50
1070119	10.50
1070122	10.40
1070123	10.45
1070124	10.50
1070125	10.50
1070126	10.45
1070129	10.15
1070130	10.05
1070131	10.40
1070201	10.30
1070202	10.20
1070205	10.30
1070206	9.72
1070207	9.87
1070208	9.89
1070209	10.00
1070212	9.93
1070221	10.15
1070222	10.35
1070223	10.35
1070226	10.25
1070227	10.15
1070301	10.15
1070302	10.25
1070305	10.00
1070306	10.20
1070307	10.10
1070308	10.15
1070309	10.15
1070312	10.20
1070313	10.20
1070314	10.15
1070315	10.20
1070316	10.15
1070319	10.15
1070320	10.10
1070321	10.15
1070322	10.15
1070323	10.00
1070326	9.91
1070327	10.00
1070328	10.55
1070329	10.60
1070330	11.00
1070331	10.95
1070402	11.20
1070403	12.30
1070409	13.50
1070410	13.20
1070411	13.00
1070412	12.60
1070413	12.40
1070416	12.15
1070417	12.40
1070418	12.10
1070419	12.20
1070420	12.25
1070423	12.10
1070424	11.70
1070425	12.25
1070426	12.05
1070427	12.10
1070430	12.30
1070502	12.05
1070503	12.00
1070504	12.00
1070507	11.95
1070508	12.10
1070509	12.15
1070510	12.05
1070511	11.80
1070514	11.95
1070515	11.95
1070516	11.95
1070517	11.85
1070518	11.80
1070521	12.00
1070522	12.10
1070523	12.15
1070524	12.00
1070525	11.90
1070528	11.80
1070529	11.75
1070530	11.65
1070531	12.80
1070601	12.25
1070604	12.20
1070605	12.20
1070606	12.15
1070607	12.15
1070608	12.35
1070611	12.20
1070612	12.10
1070613	12.05
1070614	11.90
1070615	12.00
1070619	11.80
1070620	11.80
1070621	11.70
1070622	12.30
1070625	12.30
1070626	11.90
1070627	11.85
1070628	11.85
1070629	11.90
1070702	11.90
1070703	12.05
1070704	12.10
1070705	11.85
1070706	11.80
1070709	11.80
1070710	11.50
1070711	11.55
1070712	10.20
1070713	10.25
1070716	10.15
1070717	10.00
1070718	9.80
1070719	9.85
1070720	9.85
1070723	9.70
1070724	9.69
1070725	9.82
