1070102	4.40
1070103	4.70
1070104	4.23
1070105	4.02
1070108	4.30
1070109	4.15
1070110	3.96
1070111	4.23
1070112	4.13
1070115	3.95
1070116	3.67
1070117	3.75
1070118	3.81
1070119	3.54
1070122	3.47
1070123	3.37
1070124	3.60
1070125	3.37
1070126	3.39
1070129	3.32
1070130	3.32
1070131	3.48
1070201	3.65
1070202	3.63
1070205	--
1070206	--
1070207	3.35
1070208	3.32
1070209	3.65
1070212	--
1070221	--
1070222	3.65
1070223	3.63
1070226	3.79
1070227	3.78
1070301	3.84
1070302	3.57
1070305	3.27
1070306	3.57
1070307	3.65
1070308	3.70
1070309	3.78
1070312	3.57
1070313	3.80
1070314	3.99
1070315	--
1070316	3.98
1070319	4.21
1070320	4.00
1070321	4.20
1070322	4.20
1070323	4.00
1070326	3.86
1070327	3.91
1070328	--
1070329	3.70
1070330	3.78
1070331	4.00
1070402	4.20
1070403	4.62
1070409	5.08
1070410	5.52
1070411	6.07
1070412	6.67
1070413	7.33
1070416	7.80
1070417	8.00
1070418	7.33
1070419	7.60
1070420	7.30
1070423	8.03
1070424	7.32
1070425	7.32
1070426	7.32
1070427	--
1070430	7.32
1070502	7.00
1070503	6.30
1070504	--
1070507	5.67
1070508	--
1070509	--
1070510	6.23
1070511	6.80
1070514	6.12
1070515	6.70
1070516	6.66
1070517	--
1070518	--
1070521	7.00
1070522	--
1070523	--
1070524	6.21
1070525	6.60
1070528	--
1070529	--
1070530	--
1070531	5.88
1070601	5.30
1070604	--
1070605	5.83
1070606	5.26
1070607	--
1070608	4.91
1070611	--
1070612	5.39
1070613	5.35
1070614	5.03
1070615	5.30
1070619	4.88
1070620	5.36
1070621	5.49
1070622	5.10
1070625	5.49
1070626	5.00
1070627	5.35
1070628	5.65
1070629	5.79
1070702	5.91
1070703	--
1070704	5.07
1070705	5.57
1070706	--
1070709	5.45
1070710	5.22
1070711	5.45
1070712	5.96
1070713	5.50
1070716	6.05
1070717	6.50
1070718	6.45
1070719	6.00
1070720	6.35
1070723	6.98
1070724	7.14
1070725	6.43
1070726	6.23
1070727	6.20
1070730	5.90
1070731	5.80
1070801	--
1070802	5.63
1070803	5.51
1070806	--
1070807	5.15
1070808	5.16
1070809	5.32
1070810	--
1070813	5.40
1070814	5.36
1070815	5.41
1070816	--
1070817	5.36
1070820	5.88
1070821	--
1070822	6.00
1070823	--
1070824	--
1070827	6.50
1070828	--
1070829	7.15
1070830	6.58
1070831	--
1070903	--
1070904	6.60
1070905	--
1070906	--
1070907	--
1070910	7.15
1070911	6.58
1070912	6.06
1070913	5.60
1070914	6.04
1070917	--
1070918	6.00
1070919	6.00
1070920	6.00
1070921	6.00
1070925	--
1070926	6.60
1070927	6.10
1070928	6.00
1071001	--
1071002	--
1071003	--
1071004	--
1071005	5.46
1071008	--
1071009	--
1071011	--
1071012	4.93
1071015	--
1071016	--
1071017	4.88
1071018	5.20
1071019	--
1071022	--
1071023	4.75
1071024	--
1071025	5.13
1071026	5.64
1071029	5.08
1071030	5.08
1071031	--
1071101	5.26
1071102	--
1071105	5.00
1071106	5.01
1071107	--
1071108	4.52
1071109	--
1071112	4.53
1071113	4.13
1071114	4.54
1071115	--
1071116	4.80
1071119	4.80
1071120	5.10
1071121	5.50
1071122	5.20
1071123	--
1071126	5.45
1071127	--
1071128	--
1071129	5.00
1071130	--
1071203	5.00
1071204	5.00
1071205	4.50
1071206	--
1071207	4.94
1071210	--
1071211	--
1071212	4.45
1071213	4.89
1071214	5.36
1071217	4.85
1071218	5.20
1071219	4.68
1071220	5.14
1071221	5.20
1071222	4.85
1071224	--
1071225	--
1071226	--
1071227	--
1071228	4.86
1080102	--
1080103	4.44
1080104	4.80
1080107	--
1080108	--
1080109	--
1080110	--
1080111	5.39
1080114	--
1080115	--
1080116	--
1080117	--
1080118	--
1080121	5.50
1080122	5.20
1080123	5.02
1080124	5.50
1080125	5.20
1080128	5.10
1080129	5.58
1080130	6.13
1080211	6.35
1080212	6.55
1080213	6.35
1080214	5.72
1080215	6.18
1080218	5.57
1080219	5.70
1080220	5.15
1080221	5.35
1080222	5.84
1080225	5.26
1080311	15.00
1080312	13.50
1080313	13.60
1080314	14.90
1080315	14.80
1080318	14.70
1080319	13.90
1080320	--
1080321	12.90
1080322	13.00
1080325	13.35
1080326	13.00
1080327	--
1080328	13.50
1080329	--
1080401	15.65
1080402	14.15
1080403	14.90
1080408	--
1080409	--
1080410	12.60
1080411	11.65
1080412	11.05
1080415	11.05
1080416	11.85
1080417	12.05
1080418	11.05
1080419	12.15
1080422	12.15
1080423	12.15
1080424	11.75
1080425	10.85
1080426	11.90
1080429	13.05
1080430	14.15
1080502	12.75
1080503	13.80
1080506	15.15
1080507	13.65
1080508	--
1080509	13.85
1080510	14.90
1080513	13.45
1080514	12.15
1080515	12.60
1080516	12.05
1080517	--
1080520	12.00
1080521	12.00
1080522	--
1080523	--
1080524	10.05
1080527	10.15
1080528	--
1080529	--
1080530	11.35
1080531	--
1080603	10.65
1080604	11.70
1080605	10.85
1080606	10.30
1080610	11.30
1080611	--
1080612	11.75
1080613	11.85
1080614	11.10
1080617	--
1080618	11.35
1080619	10.35
1080620	11.35
1080621	--
1080624	12.30
1080625	12.30
1080626	--
1080627	12.15
1080628	--
1080701	--
1080702	--
1080703	12.65
1080704	--
1080705	--
