1070102	54.00
1070103	54.70
1070104	55.70
1070105	55.70
1070108	56.00
1070109	57.00
1070110	54.50
1070111	51.90
1070112	52.70
1070115	53.30
1070116	53.00
1070117	53.10
1070118	53.10
1070119	53.80
1070122	55.60
1070123	54.50
1070124	52.30
1070125	48.40
1070126	49.00
1070129	49.10
1070130	48.60
1070131	48.55
1070201	47.65
1070202	45.10
1070205	43.20
1070206	39.30
1070207	37.85
1070208	39.10
1070209	39.60
1070212	38.65
1070221	40.05
1070222	39.40
1070223	40.05
1070226	39.90
1070227	43.85
1070301	48.20
1070302	47.00
1070305	47.85
1070306	47.50
1070307	45.30
1070308	46.00
1070309	45.35
1070312	45.35
1070313	45.50
1070314	45.65
1070315	45.55
1070316	45.40
1070319	45.45
1070320	49.95
1070321	48.50
1070322	48.45
1070323	45.90
1070326	46.25
1070327	48.20
1070328	49.20
1070329	48.30
1070330	48.40
1070331	50.00
1070402	50.50
1070403	49.20
1070409	48.60
1070410	47.75
1070411	46.45
1070412	46.10
1070413	46.10
1070416	45.75
1070417	46.85
1070418	46.40
1070419	46.60
1070420	46.35
1070423	43.35
1070424	42.65
1070425	43.40
1070426	40.90
1070427	42.50
1070430	45.50
1070502	45.10
1070503	44.60
1070504	48.00
1070507	50.90
1070508	50.00
1070509	48.60
1070510	48.05
1070511	48.15
1070514	50.30
1070515	49.10
1070516	48.20
1070517	48.30
1070518	47.35
1070521	50.00
1070522	48.50
1070523	53.20
1070524	56.50
1070525	58.60
1070528	62.30
1070529	62.00
1070530	63.60
1070531	62.20
1070601	64.00
1070604	63.00
1070605	59.00
1070606	60.30
1070607	60.70
1070608	58.00
1070611	63.00
1070612	65.10
1070613	63.80
1070614	62.50
1070615	63.40
1070619	63.10
1070620	60.60
1070621	65.80
1070622	63.00
1070625	66.80
1070626	66.10
1070627	72.70
1070628	70.90
1070629	72.10
1070702	70.50
1070703	65.90
1070704	68.20
1070705	66.50
1070706	67.40
1070709	65.30
1070710	64.50
1070711	64.70
1070712	63.70
1070713	64.20
1070716	64.10
1070717	62.30
1070718	59.30
1070719	60.10
1070720	60.40
1070723	59.50
1070724	60.70
1070725	60.80
1070726	60.80
1070727	61.60
1070730	62.00
1070731	60.90
1070801	61.20
1070802	58.20
1070803	56.50
1070806	56.90
1070807	55.60
1070808	55.20
1070809	58.20
1070810	55.50
1070813	50.50
1070814	50.90
1070815	49.90
1070816	51.30
1070817	49.30
1070820	48.00
1070821	49.25
1070822	47.45
1070823	47.50
1070824	47.60
1070827	49.20
1070828	48.10
1070829	49.45
1070830	48.60
