1070328＊	25.60
1070329	24.00
1070330	23.50
1070331	23.20
1070402	29.50
1070403	27.00
1070409	25.15
1070410	25.50
1070411	24.55
1070412	24.30
1070413	24.10
1070416	24.30
1070417	23.60
1070418	23.40
1070419	23.75
1070420	23.30
1070423	23.30
1070424	23.00
1070425	22.95
1070426	22.55
1070427	22.20
1070430	22.95
1070502	22.80
1070503	22.95
1070504	22.65
1070507	23.00
1070508	23.95
1070509	23.80
1070510	23.50
1070511	23.45
1070514	24.00
1070515	23.20
1070516	22.95
1070517	22.60
1070518	22.15
1070521	22.00
1070522	22.00
1070523	22.15
1070524	22.15
1070525	22.45
1070528	22.50
1070529	22.10
1070530	22.20
1070531	22.00
1070601	21.40
1070604	21.00
1070605	21.00
1070606	21.50
1070607	21.30
1070608	21.70
1070611	21.95
1070612	21.55
1070613	21.40
1070614	21.40
1070615	21.40
1070619	21.00
1070620	20.95
1070621	20.95
1070622	20.85
1070625	20.80
1070626	20.65
1070627	20.55
1070628	20.35
1070629	20.60
1070702	20.45
1070703	20.50
1070704	20.40
1070705	20.25
1070706	20.00
1070709	19.85
1070710	19.50
1070711	19.50
1070712	19.65
1070713	19.70
1070716	19.90
1070717	19.50
1070718	19.60
1070719	19.50
1070720	19.20
1070723	18.80
1070724	18.65
1070725	19.10
1070726	19.55
1070727	19.55
1070730	19.95
1070731	21.20
1070801	20.05
1070802	19.90
1070803	19.80
1070806	20.00
1070807	19.85
1070808	19.75
1070809	19.70
1070810	19.40
1070813	18.80
1070814	18.30
1070815	17.80
1070816	17.60
1070817	17.75
1070820	17.55
1070821	17.65
1070822	17.80
1070823	17.80
1070824	17.65
1070827	17.80
1070828	17.75
1070829	18.10
1070830	18.00
1070831	18.25
1070903	18.25
1070904	18.60
1070905	18.10
1070906	18.10
1070907	17.75
1070910	17.40
1070911	17.40
1070912	17.15
1070913	17.40
1070914	17.35
1070917	18.50
1070918	17.80
1070919	17.50
1070920	17.50
1070921	17.55
1070925	17.35
1070926	17.50
1070927	17.55
1070928	17.75
1071001	17.95
1071002	18.45
1071003	18.25
1071004	17.80
1071005	17.55
1071008	17.60
1071009	17.40
1071011	15.70
1071012	16.00
1071015	16.10
1071016	16.35
1071017	16.50
1071018	16.90
1071019	16.15
1071022	16.60
1071023	16.50
1071024	16.20
1071025	16.00
1071026	15.75
1071029	15.50
1071030	15.50
1071031	15.50
1071101	15.55
1071102	15.95
1071105	15.65
1071106	15.90
1071107	16.00
1071108	16.00
1071109	16.00
1071112	16.20
1071113	16.00
1071114	15.85
1071115	15.60
1071116	15.70
1071119	16.00
1071120	16.20
1071121	16.15
1071122	15.90
1071123	15.80
1071126	--
1071127	15.80
1071128	15.85
1071129	15.45
1071130	15.50
1071203	15.60
1071204	15.80
1071205	15.60
1071206	15.80
1071207	15.80
1071210	15.40
1071211	15.55
1071212	15.50
1071213	15.50
1071214	15.85
1071217	15.75
1071218	15.35
1071219	15.35
1071220	15.10
1071221	15.05
1071222	15.30
1071224	15.15
1071225	15.05
1071226	15.00
1071227	14.90
1071228	15.00
1080102	15.00
1080103	15.00
1080104	14.95
1080107	15.20
1080108	15.20
1080109	15.25
1080110	15.15
1080111	15.30
1080114	15.45
1080115	15.45
1080116	15.35
1080117	15.50
1080118	15.50
1080121	15.55
1080122	15.55
1080123	16.00
1080124	16.40
1080125	16.40
1080128	16.80
1080129	16.65
1080130	17.75
1080211	17.60
1080212	17.60
1080213	17.55
1080214	17.50
1080215	17.20
1080218	17.05
1080219	17.00
1080220	17.15
1080221	17.15
1080222	16.80
1080225	16.90
1080226	16.95
1080227	16.90
1080304	17.00
1080305	17.00
1080306	16.90
1080307	16.60
1080308	16.30
1080311	16.50
1080312	16.30
1080313	16.65
1080314	16.10
1080315	16.10
1080318	15.95
1080319	15.40
1080320	15.80
1080321	15.80
1080322	16.70
1080325	16.20
1080326	16.10
1080327	16.25
1080328	15.85
1080329	15.50
1080401	15.50
1080402	15.55
1080403	15.55
1080408	15.65
1080409	15.50
1080410	15.35
1080411	15.40
1080412	15.10
1080415	15.30
1080416	15.35
1080417	15.30
1080418	15.30
1080419	15.40
1080422	15.40
1080423	15.55
1080424	15.55
1080425	15.85
1080426	15.60
1080429	15.50
1080430	15.65
1080502	15.65
1080503	15.70
1080506	15.90
1080507	15.90
1080508	16.00
1080509	16.00
1080510	16.00
1080513	16.00
1080514	15.25
1080515	15.25
1080516	15.20
1080517	15.10
1080520	14.80
1080521	14.90
1080522	14.70
1080523	14.50
1080524	14.40
1080527	14.60
1080528	14.30
1080529	14.30
1080530	14.60
1080531	14.60
1080603	14.20
1080604	14.35
1080605	14.50
1080606	14.90
1080610	14.55
1080611	14.55
1080612	14.65
1080613	14.65
1080614	14.70
1080617	14.50
1080618	14.30
1080619	14.30
1080620	14.25
1080621	14.25
1080624	14.30
1080625	14.30
1080626	14.40
1080627	14.55
1080628	14.60
1080701	14.60
1080702	14.45
1080703	14.45
1080704	14.35
1080705	14.35
