1070102	147.50
1070103	151.00
1070104	150.50
1070105	151.00
1070108	140.00
1070109	132.50
1070110	128.00
1070111	130.00
1070112	134.50
1070115	134.00
1070116	132.00
1070117	135.00
1070118	135.50
1070119	132.00
1070122	134.50
1070123	136.50
1070124	136.00
1070125	132.00
1070126	135.50
1070129	138.00
1070130	139.00
1070131	138.50
1070201	143.50
1070202	141.00
1070205	137.00
1070206	123.50
1070207	126.00
1070208	126.00
1070209	118.50
1070212	119.00
1070221	128.00
1070222	129.00
1070223	127.50
1070226	126.50
1070227	129.50
1070301	128.50
1070302	127.00
1070305	125.50
1070306	128.50
1070307	127.50
1070308	129.50
1070309	129.00
1070312	130.50
1070313	134.00
1070314	132.50
1070315	134.50
1070316	134.50
1070319	132.00
1070320	132.00
1070321	130.50
1070322	126.00
1070323	121.00
1070326	125.00
1070327	128.50
1070328	126.00
1070329	124.50
1070330	123.50
1070331	126.00
1070402	126.50
1070403	122.50
1070409	124.00
1070410	117.50
1070411	118.50
1070412	118.50
1070413	122.00
1070416	122.00
1070417	119.00
1070418	119.00
1070419	120.50
1070420	118.50
1070423	112.00
1070424	106.00
1070425	113.50
1070426	109.00
1070427	113.50
1070430	114.00
1070502	114.50
1070503	119.50
1070504	120.00
1070507	117.50
1070508	117.50
1070509	116.00
1070510	118.00
1070511	118.00
1070514	120.50
1070515	121.00
1070516	119.00
1070517	119.00
1070518	122.00
1070521	121.00
1070522	117.50
1070523	113.00
1070524	110.50
1070525	112.00
1070528	114.00
1070529	111.50
1070530	109.00
1070531	108.00
1070601	111.50
1070604	112.00
1070605	110.50
1070606	112.50
1070607	123.50
1070608	124.00
1070611	121.50
1070612	128.50
1070613	125.50
1070614	126.00
1070615	126.00
1070619	119.50
1070620	116.50
1070621	117.50
1070622	115.50
1070625	113.00
1070626	114.00
1070627	111.00
1070628	110.00
1070629	114.00
1070702	110.00
1070703	109.00
1070704	106.00
1070705	105.00
1070706	109.00
1070709	108.00
1070710	112.00
1070711	109.50
1070712	111.50
1070713	112.50
1070716	112.50
1070717	110.00
1070718	110.00
1070719	107.50
1070720	112.00
1070723	109.00
1070724	112.00
1070725	114.00
1070726	111.00
1070727	112.00
1070730	110.50
1070731	109.00
1070801	115.00
1070802	112.50
1070803	120.00
1070806	121.50
1070807	120.50
1070808	124.50
1070809	125.00
1070810	126.00
1070813	127.00
1070814	131.00
1070815	132.50
1070816	127.50
1070817	127.00
1070820	128.00
1070821	127.00
1070822	127.00
1070823	124.00
1070824	126.50
1070827	126.50
1070828	127.50
1070829	129.00
1070830	127.00
1070831	127.00
1070903	122.00
1070904	124.00
1070905	125.50
1070906	125.00
1070907	122.50
1070910	116.50
1070911	118.50
1070912	112.00
1070913	114.50
1070914	120.00
1070917	118.00
1070918	117.50
1070919	117.00
1070920	109.50
1070921	111.00
1070925	112.50
1070926	112.00
1070927	110.50
1070928	113.00
1071001	113.50
1071002	112.00
1071003	109.00
1071004	111.00
1071005	99.90
1071008	91.20
1071009	86.20
1071011	77.60
1071012	79.10
1071015	80.00
1071016	81.20
1071017	81.40
1071018	80.60
1071019	80.00
1071022	83.40
1071023	80.50
1071024	81.50
1071025	77.50
1071026	75.60
1071029	76.60
1071030	77.90
1071031	81.50
1071101	85.00
1071102	88.00
1071105	87.30
1071106	87.90
1071107	88.40
1071108	85.90
1071109	84.00
1071112	83.00
1071113	80.30
1071114	79.10
1071115	80.50
1071116	80.50
1071119	84.60
1071120	83.20
1071121	84.60
1071122	82.80
1071123	81.40
1071126	82.00
1071127	83.80
1071128	89.00
1071129	91.20
1071130	95.00
1071203	99.10
1071204	97.60
1071205	97.00
1071206	91.20
1071207	92.80
1071210	90.00
1071211	92.00
1071212	92.00
1071213	91.00
1071214	92.30
1071217	91.50
1071218	88.80
1071219	87.10
1071220	84.80
1071221	87.50
1071222	86.90
1071224	88.50
1071225	86.70
1071226	86.80
1071227	87.90
1071228	87.40
1080102	87.60
1080103	85.00
1080104	82.60
1080107	87.40
1080108	83.90
1080109	84.30
1080110	85.40
1080111	85.50
1080114	84.60
1080115	88.00
1080116	92.60
1080117	90.90
1080118	92.20
1080121	93.50
1080122	91.10
1080123	91.10
1080124	92.50
1080125	92.00
1080128	92.30
1080129	91.70
1080130	91.20
1080211	93.10
1080212	94.00
1080213	93.10
1080214	91.00
1080215	89.40
1080218	91.00
1080219	91.30
1080220	94.20
1080221	95.60
1080222	91.60
1080225	91.00
