1070102	28.40
1070103	28.50
1070104	29.00
1070105	29.20
1070108	29.00
1070109	28.70
1070110	28.90
1070111	29.00
1070112	29.00
1070115	29.05
1070116	29.45
1070117	29.35
1070118	29.25
1070119	29.10
1070122	29.30
1070123	29.25
1070124	28.90
1070125	28.80
1070126	28.70
1070129	28.85
1070130	28.60
1070131	28.45
1070201	28.50
1070202	28.60
1070205	28.40
1070206	27.30
1070207	27.70
1070208	27.65
1070209	27.35
1070212	27.50
1070221	28.35
1070222	28.50
1070223	28.85
1070226	29.10
1070227	29.05
1070301	29.00
1070302	28.70
1070305	28.50
1070306	28.45
1070307	28.35
1070308	28.35
1070309	28.50
1070312	28.60
1070313	28.70
1070314	28.45
1070315	28.60
1070316	28.50
1070319	28.40
1070320	28.90
1070321	28.50
1070322	28.55
1070323	28.25
1070326	28.15
1070327	28.30
1070328	28.55
1070329	28.90
1070330	29.50
1070331	29.40
1070402	29.70
1070403	29.50
1070409	29.50
1070410	30.00
1070411	29.70
1070412	30.00
1070413	30.00
1070416	29.85
1070417	29.50
1070418	29.85
1070419	30.10
1070420	30.20
1070423	30.50
1070424	30.25
1070425	30.50
1070426	30.35
1070427	30.60
1070430	30.80
1070502	31.30
1070503	31.50
1070504	31.45
1070507	31.75
1070508	31.70
1070509	31.10
1070510	31.20
1070511	31.30
1070514	31.50
1070515	31.55
1070516	31.15
1070517	31.25
1070518	31.40
1070521	31.10
1070522	30.65
1070523	30.25
1070524	30.30
1070525	30.05
1070528	30.10
1070529	30.00
1070530	29.70
1070531	29.75
1070601	29.90
1070604	30.05
1070605	29.95
1070606	30.00
1070607	29.70
1070608	29.70
1070611	29.85
1070612	29.70
1070613	29.20
1070614	28.90
1070615	28.80
1070619	29.05
1070620	29.15
1070621	29.20
1070622	29.15
1070625	29.35
1070626	29.05
1070627	28.90
1070628	28.65
1070629	28.75
1070702	28.90
1070703	28.80
1070704	28.85
1070705	28.65
1070706	28.40
1070709	28.25
1070710	28.50
1070711	28.80
1070712	28.95
1070713	29.00
1070716	29.00
1070717	27.90
1070718	28.05
1070719	28.25
1070720	28.40
1070723	28.50
1070724	28.60
1070725	28.95
1070726	29.75
1070727	31.00
1070730	30.40
1070731	30.65
1070801	31.00
1070802	30.60
1070803	30.85
1070806	31.20
1070807	31.50
1070808	31.70
1070809	31.50
1070810	31.35
1070813	30.00
1070814	30.15
1070815	30.50
1070816	30.85
1070817	31.20
1070820	31.10
1070821	31.45
1070822	31.30
1070823	31.40
1070824	31.30
1070827	31.35
1070828	31.40
1070829	31.30
1070830	31.45
1070831	31.40
1070903	30.80
1070904	31.15
1070905	31.10
1070906	30.70
1070907	30.20
1070910	29.90
1070911	31.10
1070912	30.45
1070913	30.95
1070914	31.05
1070917	32.00
1070918	31.50
1070919	31.90
1070920	31.10
1070921	30.90
1070925	30.90
1070926	30.80
1070927	30.85
1070928	30.90
1071001	30.90
1071002	31.05
1071003	30.90
1071004	31.40
1071005	31.10
1071008	30.95
1071009	30.85
1071011	30.00
1071012	31.00
1071015	31.60
1071016	31.60
1071017	31.55
1071018	32.65
1071019	33.20
1071022	33.00
1071023	31.90
1071024	31.50
1071025	30.35
1071026	30.25
1071029	29.70
1071030	30.00
1071031	30.10
1071101	30.05
1071102	29.75
1071105	30.80
1071106	30.40
1071107	30.65
1071108	31.25
1071109	30.70
1071112	30.35
1071113	30.45
1071114	30.70
1071115	30.70
1071116	31.00
1071119	31.20
1071120	31.00
1071121	30.80
1071122	30.80
1071123	30.65
1071126	30.90
1071127	31.00
1071128	31.95
1071129	32.00
1071130	31.05
1071203	32.30
1071204	32.85
1071205	33.40
1071206	33.65
1071207	33.75
1071210	34.10
1071211	34.15
1071212	33.80
1071213	34.50
1071214	34.90
1071217	35.70
1071218	36.15
1071219	37.80
1071220	38.30
1071221	38.20
1071222	38.25
1071224	38.90
1071225	38.60
1071226	38.10
1071227	38.25
1071228	38.75
1080102	38.10
1080103	38.45
1080104	38.15
1080107	38.50
1080108	38.10
1080109	38.70
1080110	40.00
1080111	39.25
1080114	39.50
1080115	39.10
1080116	38.35
1080117	38.35
1080118	38.10
1080121	37.55
1080122	37.05
1080123	37.50
1080124	37.75
1080125	38.15
1080128	38.25
1080129	37.95
1080130	37.95
1080211	37.80
1080212	38.05
1080213	37.75
1080214	37.95
1080215	37.20
1080218	37.10
1080219	38.00
1080220	37.90
1080221	37.95
1080222	37.95
1080225	38.45
1080226	38.15
1080227	37.90
1080304	38.65
1080305	38.55
1080306	38.10
1080307	38.15
1080308	38.10
1080311	39.15
1080312	39.00
1080313	39.00
1080314	38.70
1080315	39.30
1080318	39.00
1080319	39.75
1080320	40.15
1080321	39.80
1080322	39.30
1080325	39.00
1080326	38.85
1080327	39.85
1080328	39.30
1080329	37.40
1080401	37.95
1080402	38.15
1080403	38.20
1080408	37.95
1080409	38.20
1080410	38.00
1080411	37.90
1080412	37.70
1080415	37.80
1080416	37.65
1080417	37.80
1080418	37.50
1080419	37.45
1080422	37.45
1080423	37.40
1080424	37.20
