1070102	64.50
1070103	64.50
1070104	65.70
1070105	66.30
1070108	63.90
1070109	62.80
1070110	61.00
1070111	61.60
1070112	62.10
1070115	62.50
1070116	62.50
1070117	61.50
1070118	61.50
1070119	61.00
1070122	62.40
1070123	61.50
1070124	61.20
1070125	60.70
1070126	60.00
1070129	59.50
1070130	59.10
1070131	58.10
1070201	58.20
1070202	57.00
1070205	55.90
1070206	50.70
1070207	51.60
1070208	51.60
1070209	48.80
1070212	50.30
1070221	52.20
1070222	53.40
1070223	54.50
1070226	55.80
1070227	56.50
1070301	56.50
1070302	55.50
1070305	54.20
1070306	55.40
1070307	55.60
1070308	55.40
1070309	55.60
1070312	56.20
1070313	56.50
1070314	56.50
1070315	56.10
1070316	55.60
1070319	56.50
1070320	56.30
1070321	56.50
1070322	55.50
1070323	53.70
1070326	53.60
1070327	53.10
1070328	53.60
1070329	53.00
1070330	53.00
1070331	53.00
1070402	53.40
1070403	52.20
1070409	53.70
1070410	54.10
1070411	56.80
1070412	56.70
1070413	57.70
1070416	57.00
1070417	57.00
1070418	56.10
1070419	55.80
1070420	54.80
1070423	53.80
1070424	51.60
1070425	51.20
1070426	50.60
1070427	50.50
1070430	51.00
1070502	51.00
1070503	50.80
1070504	51.40
1070507	51.20
1070508	51.90
1070509	51.90
1070510	52.20
1070511	52.50
1070514	52.90
1070515	53.60
1070516	53.10
1070517	53.60
1070518	53.60
1070521	53.50
1070522	53.50
1070523	53.50
1070524	53.40
1070525	53.50
1070528	54.30
1070529	54.50
1070530	56.30
1070531	55.80
1070601	55.80
1070604	55.80
1070605	55.90
1070606	55.20
1070607	55.50
1070608	55.70
1070611	53.50
1070612	54.00
1070613	54.50
1070614	55.10
1070615	55.20
1070619	54.90
1070620	54.20
1070621	54.10
1070622	53.40
1070625	53.00
1070626	52.00
1070627	51.80
1070628	51.60
1070629	51.70
1070702	50.30
1070703	50.00
1070704	49.80
1070705	49.00
1070706	47.90
1070709	48.15
1070710	48.35
1070711	47.75
1070712	48.35
1070713	48.70
1070716	48.90
1070717	48.80
1070718	48.80
1070719	48.90
1070720	48.30
1070723	47.30
1070724	47.55
1070725	47.70
1070726	47.55
1070727	47.70
1070730	47.25
1070731	47.35
1070801	47.25
1070802	48.45
1070803	52.00
1070806	53.60
1070807	53.00
1070808	53.70
1070809	52.30
1070810	51.50
1070813	48.95
1070814	49.25
1070815	48.60
1070816	49.20
1070817	48.70
1070820	48.70
1070821	48.70
1070822	48.70
1070823	48.70
1070824	47.60
1070827	48.80
1070828	48.55
1070829	49.00
1070830	49.25
1070831	49.25
1070903	49.00
1070904	49.00
1070905	48.60
1070906	47.85
1070907	47.10
1070910	45.10
1070911	45.20
1070912	43.90
1070913	43.70
1070914	45.30
1070917	45.75
1070918	45.00
1070919	45.10
1070920	44.30
1070921	45.35
1070925	45.40
1070926	45.00
1070927	45.65
1070928	47.15
1071001	50.40
1071002	50.00
1071003	48.70
1071004	47.40
1071005	44.10
1071008	43.85
1071009	42.90
1071011	38.70
1071012	39.55
1071015	39.95
1071016	39.65
1071017	39.85
1071018	39.85
1071019	38.90
1071022	39.25
1071023	38.20
1071024	38.30
1071025	38.55
1071026	37.65
1071029	36.80
1071030	36.85
1071031	38.00
1071101	39.30
1071102	39.65
1071105	39.75
1071106	39.20
1071107	40.00
1071108	40.00
1071109	39.10
1071112	39.00
1071113	38.90
1071114	39.30
1071115	39.40
1071116	40.45
1071119	42.10
1071120	40.50
1071121	39.90
1071122	38.65
1071123	38.00
1071126	39.10
1071127	41.55
1071128	43.70
1071129	44.40
1071130	44.95
1071203	47.15
1071204	45.65
1071205	44.80
1071206	42.00
1071207	42.45
1071210	42.25
1071211	42.60
1071212	44.45
1071213	44.00
1071214	43.25
1071217	43.95
1071218	43.15
1071219	42.45
1071220	41.50
1071221	42.50
1071222	42.15
1071224	42.95
1071225	43.30
1071226	42.85
1071227	43.10
1071228	43.25
1080102	43.00
1080103	42.25
1080104	40.65
1080107	41.45
1080108	42.15
1080109	42.45
1080110	43.10
1080111	43.25
1080114	45.40
1080115	45.85
1080116	44.95
1080117	45.10
1080118	46.65
1080121	46.05
1080122	44.60
1080123	44.85
1080124	44.30
1080125	44.90
1080128	44.50
1080129	44.05
1080130	44.30
1080211	45.70
1080212	46.50
1080213	46.20
1080214	45.80
1080215	45.15
1080218	44.75
1080219	44.45
1080220	46.40
1080221	46.60
1080222	45.65
1080225	46.10
1080226	45.00
1080227	44.75
1080304	44.55
1080305	44.45
1080306	45.35
1080307	44.80
1080308	45.30
1080311	44.95
1080312	45.00
1080313	45.10
1080314	45.75
1080315	45.35
1080318	44.80
1080319	45.15
1080320	46.20
1080321	46.50
1080322	45.30
1080325	44.90
1080326	44.55
1080327	44.80
1080328	44.20
1080329	43.85
1080401	43.60
1080402	44.20
1080403	44.30
1080408	44.50
1080409	44.95
1080410	45.55
1080411	45.20
1080412	44.85
1080415	45.65
1080416	47.50
1080417	47.90
1080418	46.70
1080419	47.95
1080422	48.00
1080423	47.05
1080424	46.60
1080425	46.70
1080426	46.00
1080429	44.95
1080430	45.75
1080502	45.60
1080503	45.70
1080506	44.35
1080507	44.10
1080508	43.35
1080509	41.85
1080510	41.75
1080513	40.35
1080514	40.70
1080515	41.00
1080516	40.75
1080517	39.60
1080520	39.70
1080521	40.10
1080522	40.00
1080523	39.30
1080524	39.30
1080527	40.20
1080528	40.25
1080529	40.10
1080530	40.40
1080531	40.85
