2616	山隆	32.95
2617	台航	16.55
2618	長榮航	15.0
2622	東源物	10.0
2626	凌天	2.91
2630	亞航	30.2
2633	台灣高鐵	23.5
2634	漢翔	33.3
2636	台驊投控	23.35
2637	慧洋-KY	29.0
2639	光明海	0.0
2640	大車隊	85.0
2641	正德	7.09
2642	宅配通	25.4
2643	捷迅	32.2
2701	萬企	13.1
2702	華園	14.25
2704	國賓	22.6
2705	六福	6.75
2706	第一店	14.85
2707	晶華	151.5
2712	遠雄來	26.75
2717	易遊網	52.29
2718	晶悅	20.2
2719	燦星旅	7.75
2720	和昇	1.15
2721	楷捷-KY	6.27
2722	夏都	30.5
2723	美食-KY	313.0
2724	富驛-KY	2.7
2726	雅茗-KY	70.5
2727	王品	100.5
2729	瓦城	234.0
2730	美麗信	8.51
2731	雄獅	119.5
2732	六角	88.2
2733	維格	20.18
2734	易飛網	15.4
2735	鄉村	0.0
2736	高野	14.0
2738	曼哈頓-KY	8.58
2739	寒舍	31.0
2740	天蔥	30.65
2741	老四川	70.85
2743	山富	22.9
2745	五福	28.05
2748	雲品	57.0
2749	欣恆美	6.01
2801	彰銀	17.6
2809	京城銀	35.0
2812	台中銀	10.35
2816	旺旺保	17.9
2820	華票	14.2
2823	中壽	32.0
2832	台產	20.8
2834	臺企銀	9.23
2836	高雄銀	9.31
2838	聯邦銀	9.8
2841	台開	9.23
2845	遠東銀	9.96
2849	安泰銀	13.45
2850	新產	35.4
2851	中再保	20.75
2852	第一保	14.1
2855	統一證	14.55
2856	元富證	10.9
2867	三商壽	16.3
2880	華南金	17.65
2881	富邦金	51.2
2882	國泰金	52.9
2883	開發金	11.1
2884	玉山金	21.0
2885	元大金	13.75
2886	兆豐金	26.35
2887	台新金	14.55
2888	新光金	12.0
2889	國票金	10.5
2890	永豐金	10.7
2891	中信金	21.6
2892	第一金	20.55
2897	王道銀行	8.49
2901	欣欣	25.2
2903	遠百	19.2
2904	匯僑	19.9
2905	三商	24.35
2906	高林	10.8
2908	特力	23.55
2910	統領	26.3
2911	麗嬰房	13.2
2912	統一超	305.0
2913	農林	15.1
2915	潤泰全	61.4
2916	滿心	18.05
2920	海景	5.09
2923	鼎固-KY	18.95
2924	東凌-KY	37.6
2926	誠品生活	139.0
2928	紅馬-KY	48.4
2929	淘帝-KY	110.0
2936	客思達-KY	25.7
2937	集雅社	20.0
2938	床的世界	38.06
2939	凱羿-KY	152.5
2942	京站	45.85
3002	歐格	10.3
3003	健和興	56.3
3004	豐達科	57.0
3005	神基	42.6
3006	晶豪科	41.7
3008	大立光	4200.0
3010	華立	55.3
3011	今皓	8.21
3013	晟銘電	16.6
3014	聯陽	36.15
3015	全漢	23.8
3016	嘉晶	74.1
3017	奇鋐	28.9
3018	同開	79.6
3019	亞光	93.2
3021	鴻名	15.6
3022	威強電	34.75
3023	信邦	79.2
3024	憶聲	7.09
3025	星通	17.4
3026	禾伸堂	227.0
3027	盛達	9.54
3028	增你強	23.2
3029	零壹	22.3
3030	德律	64.9
3031	佰鴻	15.15
3032	偉訓	34.2
3033	威健	22.9
3034	聯詠	135.5
3035	智原	62.3
3036	文曄	44.95
3037	欣興	16.8
3038	全台	9.32
3040	遠見	55.9
3041	揚智	14.8
3042	晶技	38.4
3043	科風	2.42
3044	健鼎	85.0
3045	台灣大	109.5
3046	建碁	22.6
3047	訊舟	8.3
3048	益登	17.0
3049	和鑫	8.71
3050	鈺德	12.5
3051	力特	3.6
3052	夆典	9.1
3054	立萬利	19.4
3055	蔚華科	28.45
3056	總太	23.0
3057	喬鼎	8.46
3058	立德	7.98
3059	華晶科	31.85
3060	銘異	21.4
3062	建漢	19.8
3064	泰偉	21.9
3065	大眾電	5.9
3066	李洲	7.42
3067	全域	10.8
3068	美磊	109.0
3070	唯達	10.0
3071	協禧	19.1
3072	台高技	10.0
3073	凱柏實業	9.58
3074	群環	17.7
3075	億泰利	3.02
3076	亞通	10.0
3077	惠隆	10.0
3078	僑威	31.35
3081	聯亞	305.0
3082	視通	16.0
3083	網龍	39.25
3084	光威	10.0
3085	新零售	20.2
3086	華義	16.55
3088	艾訊	59.0
3089	遠昇	16.7
3090	日電貿	99.7
3091	友傳	10.0
3092	鴻碩	45.1
3093	港建	25.2
3094	聯傑	22.9
3095	及成	3.35
3096	碩良	0.9
3097	拍檔	40.46
3098	前進	5.38
3105	穩懋	248.0
3109	精鼎科	82.65
3114	好德	27.5
3115	寶島極	30.7
3116	寬頻	10.0
3117	年程	17.82
3118	進階	31.75
3122	笙泉	19.85
3127	能元	1.61
3128	昇銳	15.65
3130	一零四	177.0
3131	弘塑	150.5
3133	普羅強	10.0
3135	凌航	10.0
3137	瑞積	10.0
3138	耀登	12.47
3139	台固	7.82
3141	晶宏	34.1
3144	新揚科	28.1
3146	真通	10.0
3147	大綜	21.2
3149	正達	15.05
3150	鈺寶	5.89
3151	智泰	8.28
3152	璟德	265.5
3158	嘉實	50.91
3159	彩華科	10.0
3161	幸亞	6.05
3162	精確	24.45
3163	波若威	38.15
3164	景岳	30.65
3166	偉僑	0.82
3167	大量	49.45
3168	眾福科	14.29
3169	亞信	26.75
3171	新洲	14.2
3176	基亞	32.8
3177	阿肯	10.0
3178	公準	41.68
3179	華科	18.38
3184	微邦	27.02
3185	富微科	10.0
3186	聯笙	2.98
3188	鑫龍騰	16.25
3189	景碩	58.5
3190	新典	0.74
3191	和進	18.7
3192	飛行網	10.0
3193	勁佳	8.54
3194	圓方	10.0
3195	統寶	12.47
3196	新能	10.0
3202	樺晟	13.9
3205	佰研	58.1
3206	志豐	21.15
3207	耀勝	11.3
3208	麟瑞	10.0
3209	全科	20.05
3211	順達	40.0
3212	鼎沛	10.0
3213	茂訊	47.6
3216	東雅電	1.37
3217	優群	42.75
3218	大學光	30.4
3219	倚強	23.9
3221	台嘉碩	24.7
3222	奇景	10.0
3223	德立斯	10.0
3224	三顧	59.0
3226	至寶電	51.2
3227	原相	109.0
3228	金麗科	37.7
3229	晟鈦	16.85
3230	錦明	6.9
3231	緯創	22.8
3232	昱捷	24.5
3233	興益	18.0
3234	光環	26.35
3236	千如	58.9
3237	永洋	1.82
3239	帝華	10.0
3240	光倫	10.0
3241	大船	10.0
3252	海灣	21.5
3256	凱悌	19.5
3257	虹冠電	56.6
3259	鑫創	25.5
3260	威剛	64.9
3264	欣銓	35.15
3265	台星科	33.6
3266	昇陽	11.35
3267	泰陞	0.97
3268	海德威	13.8
3270	威瀚	25.0
3272	東碩	37.8
3274	泛碟	25.0
3276	宇環	13.7
3278	一品光	22.0
3279	三全	4.8
3282	商杰	1.47
3283	益進	3.05
3284	太普高	16.65
3285	微端	23.55
3286	仕野	9.13
3287	廣寰科	11.2
3288	點晶	4.1
3289	宜特	73.0
3290	東浦	15.45
3293	鈊象	188.0
3294	英濟	16.3
3295	宇極	10.0
3296	勝德	14.3
3297	杭特	14.55
3299	帛漢	70.8
3301	鋰科	2.63
3302	騰蒙	10.0
3303	岱稜	18.6
3304	瀚邦	0.95
3305	昇貿	23.1
3306	鼎天	19.2
3307	遠業	30.51
3308	聯德	7.51
3309	拓洋	3.28
3310	佳穎	43.8
3311	閎暉	16.55
3312	弘憶股	9.82
3313	斐成	50.3
3314	數聯	19.85
3317	尼克森	47.1
3318	和光	3.08
3320	門得揚	15.72
3321	同泰	10.3
3322	建舜電	7.7
3323	加百裕	39.2
3324	雙鴻	66.2
3325	旭品	13.25
3328	亞微電	2.46
3330	諮安	10.0
3331	新像科	0.0
3332	幸康	44.1
3333	晶遠	10.0
3334	主向位	5.3
3338	泰碩	20.6
3339	泰谷	7.55
3342	飛虹科	2.79
3343	聯宗	1.06
3344	嘉耐	10.0
3345	慶良	13.7
3346	麗清	56.8
3347	泰鼎	10.0
3348	中華聯	0.0
3349	寶德	10.33
3350	邰港	0.33
3353	誠信	10.0
3354	律勝	22.65
3355	美錡	10.0
3356	奇偶	29.45
3357	臺慶科	49.04
3360	尚立	13.4
3361	快特	2.1
3362	先進光	52.0
3363	上詮	25.8
3364	達康網	3.04
3365	米輯	19.52
3366	威播	14.5
3368	歐驊	10.0
3370	悠景	7.59
3371	立太	25.0
3372	典範	6.19
3373	熱映	17.95
3374	精材	73.0
3376	新日興	88.7
3377	健格	78.0
3379	彬台	12.05
3380	明泰	21.05
3381	虹晶	11.56
3383	新世紀	3.29
3387	彰德	10.0
3388	崇越電	80.8
3390	旭軟	22.4
3391	佳得	16.74
3394	龍泰	2.49
3395	聯銓	10.0
3396	普樺	4.43
3397	協泰	1.88
3401	南曄	10.58
3402	漢科	32.85
3404	儷耀	6.45
3406	玉晶光	458.0
3408	常憶	15.13
3411	宜揚	10.79
3412	寰波	1.0
3413	京鼎	211.0
3414	榮眾	16.71
3416	融程電	49.8
3419	譁裕	17.65
3422	億泰興	3.35
3423	聚興	22.12
3426	台興	68.4
3428	光燿科	39.75
3429	彥陽	8.7
3430	奇鈦科	23.21
3431	長天	5.67
3432	台端	16.0
3434	哲固	13.1
3435	德之傑	5.8
3437	榮創	27.9
3438	類比科	24.85
3441	聯一光	33.4
3442	宇力	18.5
3443	創意	253.0
3444	利機	22.7
3450	聯鈞	105.5
3452	益通	4.7
3454	晶睿	83.8
3455	由田	42.1
3465	祥業	12.7
3466	致振	13.3
3469	銓祐科	5.04
3470	恆碩	58.75
3471	雅士	6.22
3472	友荃	1.63
3475	富晶	5.67
3479	安勤	45.55
3480	泰安科	32.17
3481	群創	11.35
3482	智成	5.93
3483	力致	22.65
3484	崧騰	36.3
3485	敘豐	22.81
3489	森寶	9.37
3490	單井	24.4
3491	昇達科	70.4
3492	長盛	23.9
3494	誠研	9.87
3496	大朋	2.56
3497	明騰	3.25
3498	陽程	48.0
3499	環天科	13.8
3501	維熹	51.2
3502	鉅航	0.48
3503	東又悅	2.51
3504	揚明光	115.5
3505	聯線上	39.73
3506	友昱	6.12
3507	力群	12.5
3508	位速	63.6
3511	矽瑪	13.85
3512	能緹	42.35
3513	宏通	4.72
3514	昱晶	14.8
3515	華擎	79.2
3516	亞帝歐	13.7
3517	洲磊	1.96
3518	柏騰	26.05
3519	綠能	14.15
3520	振維	8.85
3521	鴻翊	14.0
3522	宏森	29.5
3523	迎輝	6.53
3524	正勛	1.0
3526	凡甲	63.9
3527	聚積	115.0
3528	安馳	36.45
3529	力旺	363.5
3530	晶相光	158.83
3531	先益	24.9
3532	台勝科	166.0
3533	嘉澤	187.0
3535	晶彩科	13.15
3536	誠創	12.15
3537	堡達	42.95
3538	曜鵬	36.33
3540	曜越	41.0
3541	西柏	71.6
3542	芽莊	2.52
3543	州巧	14.74
3544	宣茂科	1.81
