0050	元大台灣50	82.5
0051	元大中型100	34.32
0052	富邦科技	51.95
0053	元大電子	36.37
0054	元大台商50	24.58
0055	元大MSCI金融	17.8
0056	元大高股息	26.61
0057	富邦摩台	50.65
0058	富邦發達	47.85
0059	富邦金融	42.88
0061	元大寶滬深	18.84
1101	台泥	45.2
1102	亞泥	34.3
1103	嘉泥	13.65
1104	環泥	21.4
1108	幸福	8.11
1109	信大	13.85
1110	東泥	13.9
1201	味全	24.1
1203	味王	25.85
1210	大成	39.45
1213	大飲	15.0
1215	卜蜂	60.5
1216	統一	75.0
1217	愛之味	8.07
1218	泰山	19.55
1219	福壽	18.65
1220	台榮	12.35
1225	福懋油	81.2
1227	佳格	63.2
1229	聯華	38.8
1231	聯華食	38.55
1232	大統益	94.5
1233	天仁	37.8
1234	黑松	31.7
1235	興泰	38.7
1236	宏亞	17.5
1239	味丹	10.0
1240	茂生農經	56.04
1256	鮮活果汁-KY	186.5
1258	其祥-KY	28.2
1259	安心	79.9
1260	富味鄉	22.0
1262	綠悅-KY	34.55
1264	德麥	211.0
1268	漢來美食	134.0
1269	乾杯	166.77
1301	台塑	109.5
1303	南亞	86.5
1304	台聚	14.65
1305	華夏	29.9
1307	三芳	30.35
1308	亞聚	18.0
1309	台達化	16.05
1310	台苯	24.3
1312	國喬	31.2
1313	聯成	20.55
1314	中石化	13.5
1315	達新	26.6
1316	上曜	21.85
1319	東陽	50.3
1321	大洋	28.1
1323	永裕	35.15
1324	地球	12.55
1325	恆大	18.0
1326	台化	115.5
1333	恩得利	3.6
1336	台翰	16.4
1337	再生-KY	11.05
1338	廣華-KY	104.5
1339	昭輝	40.75
1340	勝悅-KY	42.8
1402	遠東新	29.5
1409	新纖	11.5
1410	南染	23.95
1413	宏洲	13.55
1414	東和	7.96
1416	廣豐	17.3
1417	嘉裕	6.75
1418	東華	9.93
1419	新紡	47.2
1423	利華	10.0
1432	大魯閣	10.4
1434	福懋	35.65
1435	中福	5.62
1436	華友聯	39.9
1437	勤益控	20.15
1438	裕豐	6.95
1439	中和	40.1
1440	南紡	14.75
1441	大東	15.35
1442	名軒	19.9
1443	立益	6.0
1444	力麗	11.5
1445	大宇	8.27
1446	宏和	22.8
1447	力鵬	8.49
1449	佳和	5.52
1451	年興	26.4
1452	宏益	20.65
1453	大將	10.0
1454	台富	8.22
1455	集盛	10.85
1456	怡華	9.05
1457	宜進	14.75
1459	聯發	8.97
1460	宏遠	13.35
1463	強盛	23.25
1464	得力	24.3
1465	偉全	14.0
1466	聚隆	10.25
1467	南緯	11.9
1468	昶和	9.77
1469	理隆	13.8
1470	大統染	19.2
1471	首利	7.25
1472	三洋紡	36.0
1473	台南	21.8
1474	弘裕	12.15
1475	本盟	25.0
1476	儒鴻	379.0
1477	聚陽	138.5
1498	強冠	10.0
1503	士電	41.1
1504	東元	24.1
1506	正道	20.9
1507	永大	49.6
1512	瑞利	10.2
1513	中興電	21.0
1514	亞力	15.9
1515	力山	39.9
1516	川飛	18.55
1517	利奇	10.2
1519	華城	22.4
1521	大億	80.7
1522	堤維西	33.0
1524	耿鼎	10.65
1525	江申	74.6
1526	日馳	42.9
1527	鑽全	60.8
1528	恩德	15.85
1529	樂士	3.4
1530	亞崴	36.9
1531	高林股	18.75
1532	勤美	29.95
1533	車王電	40.2
1535	中宇	42.1
1536	和大	143.0
1537	廣隆	147.5
1538	正峰新	4.17
1539	巨庭	18.95
1540	喬福	15.45
1541	錩泰	36.3
1553	九德松	10.0
1557	金豐	10.0
1558	伸興	127.5
1560	中砂	75.2
1563	巧新	62.08
1565	精華	803.0
1566	捷邦	18.25
1568	倉佑	30.9
1569	濱川	28.1
1570	力肯	13.95
1571	墩豐	13.15
1572	偉全企	40.0
1573	鼎朋	15.0
1575	國直	41.0
1577	立格	10.0
1580	新麥	157.0
1582	信錦	64.5
1583	程泰	65.2
1584	精剛	9.54
1585	鎧鉅	9.64
1586	和勤	38.35
1587	吉茂	20.0
1589	永冠-KY	64.7
1590	亞德客-KY	524.0
1591	駿吉-KY	31.95
1592	英瑞-KY	31.75
1593	祺驊	47.8
1594	日高	8.22
1595	川寶	62.4
1597	直得	170.0
