0050	元大台灣50	82.6
0051	元大中型100	34.25
0052	富邦科技	52.25
0053	元大電子	36.39
0054	元大台商50	24.73
0055	元大MSCI金融	17.52
0056	元大高股息	26.62
0057	富邦摩台	50.5
0058	富邦發達	47.84
0059	富邦金融	42.56
0061	元大寶滬深	18.59
1101	台泥	45.65
1102	亞泥	34.65
1103	嘉泥	13.75
1104	環泥	21.3
1108	幸福	8.11
1109	信大	14.0
1110	東泥	14.0
1201	味全	23.95
1203	味王	25.8
1210	大成	39.75
1213	大飲	14.9
1215	卜蜂	60.5
1216	統一	75.1
1217	愛之味	8.14
1218	泰山	19.3
1219	福壽	18.65
1220	台榮	12.35
1225	福懋油	80.6
1227	佳格	62.5
1229	聯華	38.65
1231	聯華食	38.6
1232	大統益	94.0
1233	天仁	37.8
1234	黑松	31.65
1235	興泰	38.5
1236	宏亞	17.65
1239	味丹	10.0
1240	茂生農經	56.44
1256	鮮活果汁-KY	185.5
1258	其祥-KY	28.1
1259	安心	79.4
1260	富味鄉	22.0
1262	綠悅-KY	34.6
1264	德麥	211.0
1268	漢來美食	135.0
1269	乾杯	165.81
1301	台塑	110.5
1303	南亞	86.4
1304	台聚	14.9
1305	華夏	30.0
1307	三芳	30.35
1308	亞聚	18.0
1309	台達化	16.55
1310	台苯	24.5
1312	國喬	31.7
1313	聯成	20.7
1314	中石化	13.7
1315	達新	26.6
1316	上曜	21.9
1319	東陽	50.8
1321	大洋	28.1
1323	永裕	35.3
1324	地球	12.55
1325	恆大	18.0
1326	台化	117.0
1333	恩得利	3.6
1336	台翰	16.4
1337	再生-KY	10.65
1338	廣華-KY	105.0
1339	昭輝	41.35
1340	勝悅-KY	42.9
1402	遠東新	29.35
1409	新纖	11.55
1410	南染	24.05
1413	宏洲	13.7
1414	東和	8.04
1416	廣豐	17.2
1417	嘉裕	6.49
1418	東華	9.93
1419	新紡	47.25
1423	利華	10.05
1432	大魯閣	10.35
1434	福懋	35.3
1435	中福	5.58
1436	華友聯	39.9
1437	勤益控	20.1
1438	裕豐	6.95
1439	中和	39.5
1440	南紡	15.0
1441	大東	15.8
1442	名軒	19.9
1443	立益	5.99
1444	力麗	11.5
1445	大宇	8.24
1446	宏和	23.3
1447	力鵬	8.5
1449	佳和	5.51
1451	年興	26.8
1452	宏益	21.0
1453	大將	10.0
1454	台富	8.26
1455	集盛	11.0
1456	怡華	9.2
1457	宜進	14.95
1459	聯發	9.0
1460	宏遠	13.45
1463	強盛	23.25
1464	得力	24.55
1465	偉全	14.05
1466	聚隆	10.35
1467	南緯	11.3
1468	昶和	9.8
1469	理隆	13.8
1470	大統染	19.15
1471	首利	7.24
1472	三洋紡	37.0
1473	台南	21.85
1474	弘裕	12.2
1475	本盟	25.95
1476	儒鴻	385.0
1477	聚陽	138.5
1498	強冠	10.0
1503	士電	41.0
1504	東元	24.2
1506	正道	20.9
1507	永大	49.7
1512	瑞利	10.5
1513	中興電	21.2
1514	亞力	15.9
1515	力山	40.0
1516	川飛	19.0
1517	利奇	10.25
1519	華城	22.85
1521	大億	80.8
1522	堤維西	32.2
1524	耿鼎	10.7
1525	江申	75.0
1526	日馳	42.7
1527	鑽全	66.0
1528	恩德	15.95
1529	樂士	3.41
1530	亞崴	36.55
1531	高林股	18.7
1532	勤美	30.05
1533	車王電	40.0
1535	中宇	42.2
1536	和大	145.5
1537	廣隆	147.5
1538	正峰新	4.08
1539	巨庭	18.9
1540	喬福	15.4
1541	錩泰	36.3
1553	九德松	10.0
1557	金豐	10.0
1558	伸興	129.0
1560	中砂	75.8
1563	巧新	62.19
1565	精華	786.0
1566	捷邦	18.3
1568	倉佑	31.1
1569	濱川	28.25
1570	力肯	13.95
1571	墩豐	13.15
1572	偉全企	40.0
1573	鼎朋	15.0
1575	國直	41.0
1577	立格	10.0
1580	新麥	158.5
1582	信錦	64.5
1583	程泰	63.5
1584	精剛	9.59
1585	鎧鉅	10.62
1586	和勤	38.3
1587	吉茂	20.0
1589	永冠-KY	65.9
1590	亞德客-KY	541.0
1591	駿吉-KY	31.8
1592	英瑞-KY	31.8
1593	祺驊	47.75
1594	日高	8.65
1595	川寶	62.3
1597	直得	172.5
1598	岱宇	35.55
1599	宏佳騰	36.0
1603	華電	25.85
1604	聲寶	13.85
1605	華新	24.7
1608	華榮	11.7
1609	大亞	14.9
1611	中電	12.2
1612	宏泰	11.45
1614	三洋電	22.75
1615	大山	21.15
1616	億泰	6.1
1617	榮星	13.9
1618	合機	9.86
1626	艾美特-KY	20.6
1701	中化	20.7
1702	南僑	61.4
1704	榮化	46.0
1707	葡萄王	243.0
1708	東鹼	29.3
1709	和益	19.0
1710	東聯	32.55
1711	永光	19.2
1712	興農	17.3
1713	國化	18.0
1714	和桐	8.91
1717	長興	28.7
1718	中纖	10.5
1720	生達	35.05
1721	三晃	11.0
1722	台肥	43.2
1723	中碳	154.5
1724	台硝	14.15
1725	元禎	18.4
1726	永記	79.6
1727	中華化	15.45
1730	花仙子	48.3
1731	美吾華	14.4
1732	毛寶	11.95
1733	五鼎	30.0
1734	杏輝	22.65
1735	日勝化	16.65
